state,county_name,candidate,party,mode,votes,Total Votes
Vermont,albany,Scott Milne,Republican,total,196,452
Vermont,albany,Jerry Trudell,Independent,total,14,452
Vermont,troy,Pete Diamondstone,Liberty union,total,3,643
Vermont,troy,Cris Ericson,United states marijuana,total,23,643
Vermont,troy,Patrick Leahy,Democratic,total,307,643
Vermont,troy,Scott Milne,Republican,total,303,643
Vermont,troy,Jerry Trudell,Independent,total,7,643
Vermont,charleston,Pete Diamondstone,Liberty union,total,8,457
Vermont,charleston,Cris Ericson,United states marijuana,total,8,457
Vermont,charleston,Patrick Leahy,Democratic,total,219,457
Vermont,charleston,Scott Milne,Republican,total,199,457
Vermont,charleston,Jerry Trudell,Independent,total,23,457
Vermont,brownington,Pete Diamondstone,Liberty union,total,3,385
Vermont,brownington,Cris Ericson,United states marijuana,total,7,385
Vermont,brownington,Patrick Leahy,Democratic,total,187,385
Vermont,brownington,Scott Milne,Republican,total,175,385
Vermont,brownington,Jerry Trudell,Independent,total,13,385
Vermont,craftsbury,Pete Diamondstone,Liberty union,total,15,675
Vermont,craftsbury,Cris Ericson,United states marijuana,total,17,675
Vermont,craftsbury,Patrick Leahy,Democratic,total,440,675
Vermont,craftsbury,Scott Milne,Republican,total,189,675
Vermont,craftsbury,Jerry Trudell,Independent,total,14,675
Vermont,glover,Pete Diamondstone,Liberty union,total,6,585
Vermont,glover,Cris Ericson,United states marijuana,total,15,585
Vermont,glover,Patrick Leahy,Democratic,total,317,585
Vermont,glover,Scott Milne,Republican,total,232,585
Vermont,glover,Jerry Trudell,Independent,total,15,585
Vermont,greensboro,Pete Diamondstone,Liberty union,total,2,423
Vermont,greensboro,Cris Ericson,United states marijuana,total,8,423
Vermont,greensboro,Patrick Leahy,Democratic,total,291,423
Vermont,greensboro,Scott Milne,Republican,total,117,423
Vermont,greensboro,Jerry Trudell,Independent,total,5,423
Vermont,irasburg,Write in,Other,total,1,560
Vermont,irasburg,Pete Diamondstone,Liberty union,total,3,560
Vermont,irasburg,Cris Ericson,United states marijuana,total,4,560
Vermont,irasburg,Patrick Leahy,Democratic,total,245,560
Vermont,irasburg,Scott Milne,Republican,total,292,560
Vermont,irasburg,Jerry Trudell,Independent,total,15,560
Vermont,newport city,Write in,Other,total,2,1533
Vermont,newport city,Pete Diamondstone,Liberty union,total,13,1533
Vermont,newport city,Cris Ericson,United states marijuana,total,43,1533
Vermont,newport city,Patrick Leahy,Democratic,total,797,1533
Vermont,newport city,Scott Milne,Republican,total,634,1533
Vermont,newport city,Jerry Trudell,Independent,total,44,1533
Vermont,newport town,Pete Diamondstone,Liberty union,total,3,697
Vermont,newport town,Cris Ericson,United states marijuana,total,19,697
Vermont,newport town,Patrick Leahy,Democratic,total,312,697
Vermont,newport town,Scott Milne,Republican,total,341,697
Vermont,newport town,Jerry Trudell,Independent,total,22,697
Vermont,westmore,Write in,Other,total,1,215
Vermont,westmore,Pete Diamondstone,Liberty union,total,4,215
Vermont,westmore,Cris Ericson,United states marijuana,total,3,215
Vermont,westmore,Patrick Leahy,Democratic,total,95,215
Vermont,westmore,Scott Milne,Republican,total,105,215
Vermont,westmore,Jerry Trudell,Independent,total,7,215
Vermont,wallingford,Pete Diamondstone,Liberty union,total,8,1107
Vermont,wallingford,Cris Ericson,United states marijuana,total,31,1107
Vermont,wallingford,Patrick Leahy,Democratic,total,567,1107
Vermont,wallingford,Scott Milne,Republican,total,491,1107
Vermont,wallingford,Jerry Trudell,Independent,total,10,1107
Vermont,wells,Pete Diamondstone,Liberty union,total,4,576
Vermont,wells,Cris Ericson,United states marijuana,total,14,576
Vermont,wells,Patrick Leahy,Democratic,total,260,576
Vermont,wells,Scott Milne,Republican,total,286,576
Vermont,wells,Jerry Trudell,Independent,total,12,576
Vermont,sudbury,Pete Diamondstone,Liberty union,total,2,320
Vermont,sudbury,Cris Ericson,United states marijuana,total,8,320
Vermont,sudbury,Patrick Leahy,Democratic,total,174,320
Vermont,sudbury,Scott Milne,Republican,total,132,320
Vermont,sudbury,Jerry Trudell,Independent,total,4,320
Vermont,shrewsbury,Write in,Other,total,1,661
Vermont,shrewsbury,Pete Diamondstone,Liberty union,total,6,661
Vermont,shrewsbury,Cris Ericson,United states marijuana,total,15,661
Vermont,shrewsbury,Patrick Leahy,Democratic,total,357,661
Vermont,shrewsbury,Scott Milne,Republican,total,276,661
Vermont,shrewsbury,Jerry Trudell,Independent,total,6,661
Vermont,mendon,Write in,Other,total,1,645
Vermont,mendon,Pete Diamondstone,Liberty union,total,5,645
Vermont,mendon,Cris Ericson,United states marijuana,total,9,645
Vermont,mendon,Patrick Leahy,Democratic,total,322,645
Vermont,mendon,Scott Milne,Republican,total,301,645
Vermont,mendon,Jerry Trudell,Independent,total,7,645
Vermont,pittsfield,Write in,Other,total,2,290
Vermont,pittsfield,Cris Ericson,United states marijuana,total,12,290
Vermont,pittsfield,Patrick Leahy,Democratic,total,153,290
Vermont,pittsfield,Scott Milne,Republican,total,117,290
Vermont,pittsfield,Jerry Trudell,Independent,total,6,290
Vermont,benson,Write in,Other,total,2,506
Vermont,benson,Pete Diamondstone,Liberty union,total,8,506
Vermont,benson,Cris Ericson,United states marijuana,total,16,506
Vermont,benson,Patrick Leahy,Democratic,total,248,506
Vermont,benson,Scott Milne,Republican,total,224,506
Vermont,benson,Jerry Trudell,Independent,total,8,506
Vermont,clarendon,Pete Diamondstone,Liberty union,total,8,1245
Vermont,clarendon,Cris Ericson,United states marijuana,total,27,1245
Vermont,clarendon,Patrick Leahy,Democratic,total,558,1245
Vermont,clarendon,Scott Milne,Republican,total,633,1245
Vermont,clarendon,Jerry Trudell,Independent,total,19,1245
Vermont,brandon,Write in,Other,total,2,1877
Vermont,brandon,Pete Diamondstone,Liberty union,total,9,1877
Vermont,brandon,Cris Ericson,United states marijuana,total,47,1877
Vermont,brandon,Patrick Leahy,Democratic,total,1056,1877
Vermont,brandon,Scott Milne,Republican,total,740,1877
Vermont,brandon,Jerry Trudell,Independent,total,23,1877
Vermont,castleton,Write in,Other,total,1,1755
Vermont,castleton,Pete Diamondstone,Liberty union,total,15,1755
Vermont,castleton,Cris Ericson,United states marijuana,total,56,1755
Vermont,castleton,Patrick Leahy,Democratic,total,893,1755
Vermont,castleton,Scott Milne,Republican,total,759,1755
Vermont,castleton,Jerry Trudell,Independent,total,31,1755
Vermont,chittenden,Pete Diamondstone,Liberty union,total,6,747
Vermont,chittenden,Cris Ericson,United states marijuana,total,17,747
Vermont,chittenden,Patrick Leahy,Democratic,total,380,747
Vermont,chittenden,Scott Milne,Republican,total,334,747
Vermont,chittenden,Jerry Trudell,Independent,total,10,747
Vermont,danby,Pete Diamondstone,Liberty union,total,7,644
Vermont,danby,Cris Ericson,United states marijuana,total,28,644
Vermont,danby,Patrick Leahy,Democratic,total,295,644
Vermont,danby,Scott Milne,Republican,total,299,644
Vermont,danby,Jerry Trudell,Independent,total,15,644
Vermont,fair haven,Pete Diamondstone,Liberty union,total,10,1143
Vermont,fair haven,Cris Ericson,United states marijuana,total,34,1143
Vermont,fair haven,Patrick Leahy,Democratic,total,574,1143
Vermont,fair haven,Scott Milne,Republican,total,506,1143
Vermont,fair haven,Jerry Trudell,Independent,total,19,1143
Vermont,hubbardton,Pete Diamondstone,Liberty union,total,3,386
Vermont,hubbardton,Cris Ericson,United states marijuana,total,13,386
Vermont,hubbardton,Patrick Leahy,Democratic,total,192,386
Vermont,hubbardton,Scott Milne,Republican,total,168,386
Vermont,hubbardton,Jerry Trudell,Independent,total,10,386
Vermont,ira,Pete Diamondstone,Liberty union,total,3,242
Vermont,ira,Cris Ericson,United states marijuana,total,5,242
Vermont,ira,Patrick Leahy,Democratic,total,111,242
Vermont,ira,Scott Milne,Republican,total,123,242
Vermont,killington,Write in,Other,total,2,655
Vermont,killington,Pete Diamondstone,Liberty union,total,2,655
Vermont,killington,Cris Ericson,United states marijuana,total,33,655
Vermont,killington,Patrick Leahy,Democratic,total,357,655
Vermont,killington,Scott Milne,Republican,total,254,655
Vermont,killington,Jerry Trudell,Independent,total,7,655
Vermont,middletown springs,Pete Diamondstone,Liberty union,total,2,483
Vermont,middletown springs,Cris Ericson,United states marijuana,total,8,483
Vermont,middletown springs,Patrick Leahy,Democratic,total,267,483
Vermont,middletown springs,Scott Milne,Republican,total,195,483
Vermont,middletown springs,Jerry Trudell,Independent,total,11,483
Vermont,mount holly,Write in,Other,total,1,758
Vermont,mount holly,Pete Diamondstone,Liberty union,total,9,758
Vermont,mount holly,Cris Ericson,United states marijuana,total,35,758
Vermont,mount holly,Patrick Leahy,Democratic,total,384,758
Vermont,mount holly,Scott Milne,Republican,total,316,758
Vermont,mount holly,Jerry Trudell,Independent,total,13,758
Vermont,mount tabor,Pete Diamondstone,Liberty union,total,1,95
Vermont,mount tabor,Patrick Leahy,Democratic,total,52,95
Vermont,mount tabor,Scott Milne,Republican,total,41,95
Vermont,mount tabor,Jerry Trudell,Independent,total,1,95
Vermont,pawlet,Pete Diamondstone,Liberty union,total,7,742
Vermont,pawlet,Cris Ericson,United states marijuana,total,27,742
Vermont,pawlet,Patrick Leahy,Democratic,total,413,742
Vermont,pawlet,Scott Milne,Republican,total,282,742
Vermont,pawlet,Jerry Trudell,Independent,total,13,742
Vermont,pittsford,Write in,Other,total,3,1527
Vermont,pittsford,Pete Diamondstone,Liberty union,total,8,1527
Vermont,pittsford,Cris Ericson,United states marijuana,total,31,1527
Vermont,pittsford,Patrick Leahy,Democratic,total,746,1527
Vermont,pittsford,Scott Milne,Republican,total,720,1527
Vermont,pittsford,Jerry Trudell,Independent,total,19,1527
Vermont,poultney,Pete Diamondstone,Liberty union,total,20,1428
Vermont,poultney,Cris Ericson,United states marijuana,total,50,1428
Vermont,poultney,Patrick Leahy,Democratic,total,765,1428
Vermont,poultney,Scott Milne,Republican,total,565,1428
Vermont,poultney,Jerry Trudell,Independent,total,28,1428
Vermont,proctor,Write in,Other,total,1,851
Vermont,proctor,Pete Diamondstone,Liberty union,total,1,851
Vermont,proctor,Cris Ericson,United states marijuana,total,21,851
Vermont,proctor,Patrick Leahy,Democratic,total,476,851
Vermont,proctor,Scott Milne,Republican,total,339,851
Vermont,proctor,Jerry Trudell,Independent,total,13,851
Vermont,rutland city,Write in,Other,total,7,7020
Vermont,rutland city,Pete Diamondstone,Liberty union,total,63,7020
Vermont,rutland city,Cris Ericson,United states marijuana,total,253,7020
Vermont,rutland city,Patrick Leahy,Democratic,total,3908,7020
Vermont,rutland city,Scott Milne,Republican,total,2698,7020
Vermont,rutland city,Jerry Trudell,Independent,total,91,7020
Vermont,rutland town,Write in,Other,total,1,2284
Vermont,rutland town,Pete Diamondstone,Liberty union,total,12,2284
Vermont,rutland town,Cris Ericson,United states marijuana,total,40,2284
Vermont,rutland town,Patrick Leahy,Democratic,total,1179,2284
Vermont,rutland town,Scott Milne,Republican,total,1024,2284
Vermont,rutland town,Jerry Trudell,Independent,total,28,2284
Vermont,tinmouth,Write in,Other,total,1,298
Vermont,tinmouth,Pete Diamondstone,Liberty union,total,3,298
Vermont,tinmouth,Cris Ericson,United states marijuana,total,8,298
Vermont,tinmouth,Patrick Leahy,Democratic,total,160,298
Vermont,tinmouth,Scott Milne,Republican,total,118,298
Vermont,tinmouth,Jerry Trudell,Independent,total,8,298
Vermont,w. haven,Cris Ericson,United states marijuana,total,3,138
Vermont,w. haven,Patrick Leahy,Democratic,total,68,138
Vermont,w. haven,Scott Milne,Republican,total,64,138
Vermont,w. haven,Jerry Trudell,Independent,total,3,138
Vermont,w. rutland,Write in,Other,total,1,1035
Vermont,w. rutland,Pete Diamondstone,Liberty union,total,8,1035
Vermont,w. rutland,Cris Ericson,United states marijuana,total,33,1035
Vermont,w. rutland,Patrick Leahy,Democratic,total,489,1035
Vermont,w. rutland,Scott Milne,Republican,total,487,1035
Vermont,w. rutland,Jerry Trudell,Independent,total,17,1035
Vermont,berlin,Pete Diamondstone,Liberty union,total,17,1371
Vermont,berlin,Cris Ericson,United states marijuana,total,34,1371
Vermont,berlin,Patrick Leahy,Democratic,total,720,1371
Vermont,berlin,Scott Milne,Republican,total,581,1371
Vermont,berlin,Jerry Trudell,Independent,total,19,1371
Vermont,roxbury,Pete Diamondstone,Liberty union,total,7,373
Vermont,roxbury,Cris Ericson,United states marijuana,total,14,373
Vermont,roxbury,Patrick Leahy,Democratic,total,208,373
Vermont,roxbury,Scott Milne,Republican,total,139,373
Vermont,roxbury,Jerry Trudell,Independent,total,5,373
Vermont,warren,Pete Diamondstone,Liberty union,total,9,1062
Vermont,warren,Cris Ericson,United states marijuana,total,34,1062
Vermont,warren,Patrick Leahy,Democratic,total,743,1062
Vermont,warren,Scott Milne,Republican,total,249,1062
Vermont,warren,Jerry Trudell,Independent,total,27,1062
Vermont,woodbury,Pete Diamondstone,Liberty union,total,44,532
Vermont,woodbury,Cris Ericson,United states marijuana,total,23,532
Vermont,woodbury,Patrick Leahy,Democratic,total,276,532
Vermont,woodbury,Scott Milne,Republican,total,175,532
Vermont,woodbury,Jerry Trudell,Independent,total,14,532
Vermont,waterbury,Write in,Other,total,1,3026
Vermont,waterbury,Pete Diamondstone,Liberty union,total,17,3026
Vermont,waterbury,Cris Ericson,United states marijuana,total,71,3026
Vermont,waterbury,Patrick Leahy,Democratic,total,2120,3026
Vermont,waterbury,Scott Milne,Republican,total,780,3026
Vermont,waterbury,Jerry Trudell,Independent,total,37,3026
Vermont,plainfield,Write in,Other,total,1,673
Vermont,plainfield,Pete Diamondstone,Liberty union,total,13,673
Vermont,plainfield,Cris Ericson,United states marijuana,total,21,673
Vermont,plainfield,Patrick Leahy,Democratic,total,444,673
Vermont,plainfield,Scott Milne,Republican,total,180,673
Vermont,plainfield,Jerry Trudell,Independent,total,14,673
Vermont,duxbury,Pete Diamondstone,Liberty union,total,10,778
Vermont,duxbury,Cris Ericson,United states marijuana,total,20,778
Vermont,duxbury,Patrick Leahy,Democratic,total,455,778
Vermont,duxbury,Scott Milne,Republican,total,280,778
Vermont,duxbury,Jerry Trudell,Independent,total,13,778
Vermont,marshfield,Write in,Other,total,1,856
Vermont,marshfield,Pete Diamondstone,Liberty union,total,14,856
Vermont,marshfield,Cris Ericson,United states marijuana,total,27,856
Vermont,marshfield,Patrick Leahy,Democratic,total,482,856
Vermont,marshfield,Scott Milne,Republican,total,317,856
Vermont,marshfield,Jerry Trudell,Independent,total,15,856
Vermont,worcester,Write in,Other,total,2,593
Vermont,worcester,Pete Diamondstone,Liberty union,total,12,593
Vermont,worcester,Cris Ericson,United states marijuana,total,11,593
Vermont,worcester,Patrick Leahy,Democratic,total,408,593
Vermont,worcester,Scott Milne,Republican,total,145,593
Vermont,worcester,Jerry Trudell,Independent,total,15,593
Vermont,northfield,Write in,Other,total,1,2200
Vermont,northfield,Pete Diamondstone,Liberty union,total,20,2200
Vermont,northfield,Cris Ericson,United states marijuana,total,57,2200
Vermont,northfield,Patrick Leahy,Democratic,total,1235,2200
Vermont,northfield,Scott Milne,Republican,total,837,2200
Vermont,northfield,Jerry Trudell,Independent,total,50,2200
Vermont,middlesex,Write in,Other,total,2,1115
Vermont,middlesex,Pete Diamondstone,Liberty union,total,11,1115
Vermont,middlesex,Cris Ericson,United states marijuana,total,19,1115
Vermont,middlesex,Patrick Leahy,Democratic,total,780,1115
Vermont,middlesex,Scott Milne,Republican,total,283,1115
Vermont,middlesex,Jerry Trudell,Independent,total,20,1115
Vermont,barre city,Write in,Other,total,2,3240
Vermont,barre city,Pete Diamondstone,Liberty union,total,28,3240
Vermont,barre city,Cris Ericson,United states marijuana,total,89,3240
Vermont,barre city,Patrick Leahy,Democratic,total,1784,3240
Vermont,barre city,Scott Milne,Republican,total,1279,3240
Vermont,barre city,Jerry Trudell,Independent,total,58,3240
Vermont,barre town,Write in,Other,total,3,4240
Vermont,barre town,Pete Diamondstone,Liberty union,total,22,4240
Vermont,barre town,Cris Ericson,United states marijuana,total,70,4240
Vermont,barre town,Patrick Leahy,Democratic,total,1875,4240
Vermont,barre town,Scott Milne,Republican,total,2225,4240
Vermont,barre town,Jerry Trudell,Independent,total,45,4240
Vermont,cabot,Write in,Other,total,1,786
Vermont,cabot,Pete Diamondstone,Liberty union,total,8,786
Vermont,cabot,Cris Ericson,United states marijuana,total,25,786
Vermont,cabot,Patrick Leahy,Democratic,total,454,786
Vermont,cabot,Scott Milne,Republican,total,285,786
Vermont,cabot,Jerry Trudell,Independent,total,13,786
Vermont,calais,Pete Diamondstone,Liberty union,total,16,1017
Vermont,calais,Cris Ericson,United states marijuana,total,23,1017
Vermont,calais,Patrick Leahy,Democratic,total,716,1017
Vermont,calais,Scott Milne,Republican,total,247,1017
Vermont,calais,Jerry Trudell,Independent,total,15,1017
Vermont,e. montpelier,Write in,Other,total,1,1602
Vermont,e. montpelier,Pete Diamondstone,Liberty union,total,19,1602
Vermont,e. montpelier,Cris Ericson,United states marijuana,total,26,1602
Vermont,e. montpelier,Patrick Leahy,Democratic,total,1097,1602
Vermont,e. montpelier,Scott Milne,Republican,total,429,1602
Vermont,e. montpelier,Jerry Trudell,Independent,total,30,1602
Vermont,fayston,Write in,Other,total,1,827
Vermont,fayston,Pete Diamondstone,Liberty union,total,5,827
Vermont,fayston,Cris Ericson,United states marijuana,total,22,827
Vermont,fayston,Patrick Leahy,Democratic,total,584,827
Vermont,fayston,Scott Milne,Republican,total,201,827
Vermont,fayston,Jerry Trudell,Independent,total,14,827
Vermont,montpelier,Write in,Other,total,3,4753
Vermont,montpelier,Pete Diamondstone,Liberty union,total,52,4753
Vermont,montpelier,Cris Ericson,United states marijuana,total,130,4753
Vermont,montpelier,Patrick Leahy,Democratic,total,3767,4753
Vermont,montpelier,Scott Milne,Republican,total,728,4753
Vermont,montpelier,Jerry Trudell,Independent,total,73,4753
Vermont,moretown,Write in,Other,total,1,1026
Vermont,moretown,Pete Diamondstone,Liberty union,total,11,1026
Vermont,moretown,Cris Ericson,United states marijuana,total,23,1026
Vermont,moretown,Patrick Leahy,Democratic,total,696,1026
Vermont,moretown,Scott Milne,Republican,total,279,1026
Vermont,moretown,Jerry Trudell,Independent,total,16,1026
Vermont,waitsfield,Pete Diamondstone,Liberty union,total,10,1114
Vermont,waitsfield,Cris Ericson,United states marijuana,total,25,1114
Vermont,waitsfield,Patrick Leahy,Democratic,total,784,1114
Vermont,waitsfield,Scott Milne,Republican,total,275,1114
Vermont,waitsfield,Jerry Trudell,Independent,total,20,1114
Vermont,vernon,Write in,Other,total,1,1109
Vermont,vernon,Pete Diamondstone,Liberty union,total,38,1109
Vermont,vernon,Cris Ericson,United states marijuana,total,39,1109
Vermont,vernon,Patrick Leahy,Democratic,total,504,1109
Vermont,vernon,Scott Milne,Republican,total,501,1109
Vermont,vernon,Jerry Trudell,Independent,total,26,1109
Vermont,guilford,Write in,Other,total,1,1137
Vermont,guilford,Pete Diamondstone,Liberty union,total,38,1137
Vermont,guilford,Cris Ericson,United states marijuana,total,40,1137
Vermont,guilford,Patrick Leahy,Democratic,total,773,1137
Vermont,guilford,Scott Milne,Republican,total,254,1137
Vermont,guilford,Jerry Trudell,Independent,total,31,1137
Vermont,windham,Pete Diamondstone,Liberty union,total,11,278
Vermont,windham,Cris Ericson,United states marijuana,total,24,278
Vermont,windham,Patrick Leahy,Democratic,total,149,278
Vermont,windham,Scott Milne,Republican,total,90,278
Vermont,windham,Jerry Trudell,Independent,total,4,278
Vermont,halifax,Write in,Other,total,1,420
Vermont,halifax,Pete Diamondstone,Liberty union,total,14,420
Vermont,halifax,Cris Ericson,United states marijuana,total,22,420
Vermont,halifax,Patrick Leahy,Democratic,total,210,420
Vermont,halifax,Scott Milne,Republican,total,162,420
Vermont,halifax,Jerry Trudell,Independent,total,11,420
Vermont,wilmington,Pete Diamondstone,Liberty union,total,17,1037
Vermont,wilmington,Cris Ericson,United states marijuana,total,63,1037
Vermont,wilmington,Patrick Leahy,Democratic,total,606,1037
Vermont,wilmington,Scott Milne,Republican,total,326,1037
Vermont,wilmington,Jerry Trudell,Independent,total,25,1037
Vermont,brookline,Pete Diamondstone,Liberty union,total,10,288
Vermont,brookline,Cris Ericson,United states marijuana,total,14,288
Vermont,brookline,Patrick Leahy,Democratic,total,176,288
Vermont,brookline,Scott Milne,Republican,total,78,288
Vermont,brookline,Jerry Trudell,Independent,total,10,288
Vermont,dover,Pete Diamondstone,Liberty union,total,21,778
Vermont,dover,Cris Ericson,United states marijuana,total,36,778
Vermont,dover,Patrick Leahy,Democratic,total,431,778
Vermont,dover,Scott Milne,Republican,total,276,778
Vermont,dover,Jerry Trudell,Independent,total,14,778
Vermont,grafton,Pete Diamondstone,Liberty union,total,12,387
Vermont,grafton,Cris Ericson,United states marijuana,total,22,387
Vermont,grafton,Patrick Leahy,Democratic,total,212,387
Vermont,grafton,Scott Milne,Republican,total,137,387
Vermont,grafton,Jerry Trudell,Independent,total,4,387
Vermont,westminster,Pete Diamondstone,Liberty union,total,42,1533
Vermont,westminster,Cris Ericson,United states marijuana,total,68,1533
Vermont,westminster,Patrick Leahy,Democratic,total,1048,1533
Vermont,westminster,Scott Milne,Republican,total,343,1533
Vermont,westminster,Jerry Trudell,Independent,total,32,1533
Vermont,londonderry,Pete Diamondstone,Liberty union,total,12,928
Vermont,londonderry,Cris Ericson,United states marijuana,total,56,928
Vermont,londonderry,Patrick Leahy,Democratic,total,529,928
Vermont,londonderry,Scott Milne,Republican,total,318,928
Vermont,londonderry,Jerry Trudell,Independent,total,13,928
Vermont,athens,Pete Diamondstone,Liberty union,total,3,163
Vermont,athens,Cris Ericson,United states marijuana,total,15,163
Vermont,athens,Patrick Leahy,Democratic,total,92,163
Vermont,athens,Scott Milne,Republican,total,48,163
Vermont,athens,Jerry Trudell,Independent,total,5,163
Vermont,marlboro,Write in,Other,total,1,567
Vermont,marlboro,Pete Diamondstone,Liberty union,total,20,567
Vermont,marlboro,Cris Ericson,United states marijuana,total,14,567
Vermont,marlboro,Patrick Leahy,Democratic,total,436,567
Vermont,marlboro,Scott Milne,Republican,total,89,567
Vermont,marlboro,Jerry Trudell,Independent,total,7,567
Vermont,brattleboro,Write in,Other,total,4,5811
Vermont,brattleboro,Pete Diamondstone,Liberty union,total,243,5811
Vermont,brattleboro,Cris Ericson,United states marijuana,total,218,5811
Vermont,brattleboro,Patrick Leahy,Democratic,total,4347,5811
Vermont,brattleboro,Scott Milne,Republican,total,873,5811
Vermont,brattleboro,Jerry Trudell,Independent,total,126,5811
Vermont,dummerston,Pete Diamondstone,Liberty union,total,46,1141
Vermont,dummerston,Cris Ericson,United states marijuana,total,27,1141
Vermont,dummerston,Patrick Leahy,Democratic,total,822,1141
Vermont,dummerston,Scott Milne,Republican,total,232,1141
Vermont,dummerston,Jerry Trudell,Independent,total,14,1141
Vermont,jamaica,Pete Diamondstone,Liberty union,total,10,504
Vermont,jamaica,Cris Ericson,United states marijuana,total,28,504
Vermont,jamaica,Patrick Leahy,Democratic,total,309,504
Vermont,jamaica,Scott Milne,Republican,total,141,504
Vermont,jamaica,Jerry Trudell,Independent,total,16,504
Vermont,newfane,Pete Diamondstone,Liberty union,total,34,991
Vermont,newfane,Cris Ericson,United states marijuana,total,30,991
Vermont,newfane,Patrick Leahy,Democratic,total,684,991
Vermont,newfane,Scott Milne,Republican,total,218,991
Vermont,newfane,Jerry Trudell,Independent,total,25,991
Vermont,putney,Write in,Other,total,1,1296
Vermont,putney,Pete Diamondstone,Liberty union,total,48,1296
Vermont,putney,Cris Ericson,United states marijuana,total,43,1296
Vermont,putney,Patrick Leahy,Democratic,total,989,1296
Vermont,putney,Scott Milne,Republican,total,196,1296
Vermont,putney,Jerry Trudell,Independent,total,19,1296
Vermont,rockingham,Write in,Other,total,2,2127
Vermont,rockingham,Pete Diamondstone,Liberty union,total,39,2127
Vermont,rockingham,Cris Ericson,United states marijuana,total,125,2127
Vermont,rockingham,Patrick Leahy,Democratic,total,1401,2127
Vermont,rockingham,Scott Milne,Republican,total,504,2127
Vermont,rockingham,Jerry Trudell,Independent,total,56,2127
Vermont,stratton,Pete Diamondstone,Liberty union,total,3,128
Vermont,stratton,Cris Ericson,United states marijuana,total,7,128
Vermont,stratton,Patrick Leahy,Democratic,total,60,128
Vermont,stratton,Scott Milne,Republican,total,56,128
Vermont,stratton,Jerry Trudell,Independent,total,2,128
Vermont,townshend,Pete Diamondstone,Liberty union,total,31,665
Vermont,townshend,Cris Ericson,United states marijuana,total,36,665
Vermont,townshend,Patrick Leahy,Democratic,total,408,665
Vermont,townshend,Scott Milne,Republican,total,180,665
Vermont,townshend,Jerry Trudell,Independent,total,10,665
Vermont,wardsboro,Pete Diamondstone,Liberty union,total,6,388
Vermont,wardsboro,Cris Ericson,United states marijuana,total,27,388
Vermont,wardsboro,Patrick Leahy,Democratic,total,223,388
Vermont,wardsboro,Scott Milne,Republican,total,127,388
Vermont,wardsboro,Jerry Trudell,Independent,total,5,388
Vermont,whitingham,Pete Diamondstone,Liberty union,total,13,625
Vermont,whitingham,Cris Ericson,United states marijuana,total,20,625
Vermont,whitingham,Patrick Leahy,Democratic,total,311,625
Vermont,whitingham,Scott Milne,Republican,total,261,625
Vermont,whitingham,Jerry Trudell,Independent,total,20,625
Vermont,bethel,Pete Diamondstone,Liberty union,total,12,1005
Vermont,bethel,Cris Ericson,United states marijuana,total,25,1005
Vermont,bethel,Patrick Leahy,Democratic,total,603,1005
Vermont,bethel,Scott Milne,Republican,total,352,1005
Vermont,bethel,Jerry Trudell,Independent,total,13,1005
Vermont,bridgewater,Pete Diamondstone,Liberty union,total,7,511
Vermont,bridgewater,Cris Ericson,United states marijuana,total,26,511
Vermont,bridgewater,Patrick Leahy,Democratic,total,273,511
Vermont,bridgewater,Scott Milne,Republican,total,198,511
Vermont,bridgewater,Jerry Trudell,Independent,total,7,511
Vermont,plymouth,Pete Diamondstone,Liberty union,total,3,344
Vermont,plymouth,Cris Ericson,United states marijuana,total,13,344
Vermont,plymouth,Patrick Leahy,Democratic,total,175,344
Vermont,plymouth,Scott Milne,Republican,total,147,344
Vermont,plymouth,Jerry Trudell,Independent,total,6,344
Vermont,sharon,Pete Diamondstone,Liberty union,total,9,754
Vermont,sharon,Cris Ericson,United states marijuana,total,14,754
Vermont,sharon,Patrick Leahy,Democratic,total,443,754
Vermont,sharon,Scott Milne,Republican,total,279,754
Vermont,sharon,Jerry Trudell,Independent,total,9,754
Vermont,hartford,Write in,Other,total,10,5121
Vermont,hartford,Pete Diamondstone,Liberty union,total,41,5121
Vermont,hartford,Cris Ericson,United states marijuana,total,157,5121
Vermont,hartford,Patrick Leahy,Democratic,total,3220,5121
Vermont,hartford,Scott Milne,Republican,total,1611,5121
Vermont,hartford,Jerry Trudell,Independent,total,82,5121
Vermont,pomfret,Pete Diamondstone,Liberty union,total,4,595
Vermont,pomfret,Cris Ericson,United states marijuana,total,13,595
Vermont,pomfret,Patrick Leahy,Democratic,total,351,595
Vermont,pomfret,Scott Milne,Republican,total,219,595
Vermont,pomfret,Jerry Trudell,Independent,total,8,595
Vermont,woodstock,Write in,Other,total,1,1893
Vermont,woodstock,Pete Diamondstone,Liberty union,total,14,1893
Vermont,woodstock,Cris Ericson,United states marijuana,total,29,1893
Vermont,woodstock,Patrick Leahy,Democratic,total,1261,1893
Vermont,woodstock,Scott Milne,Republican,total,564,1893
Vermont,woodstock,Jerry Trudell,Independent,total,24,1893
Vermont,windsor,Write in,Other,total,3,1692
Vermont,windsor,Pete Diamondstone,Liberty union,total,13,1692
Vermont,windsor,Cris Ericson,United states marijuana,total,89,1692
Vermont,windsor,Patrick Leahy,Democratic,total,1062,1692
Vermont,windsor,Scott Milne,Republican,total,485,1692
Vermont,windsor,Jerry Trudell,Independent,total,40,1692
Vermont,chester,Write in,Other,total,1,1543
