state,county_name,candidate,party,mode,votes,Total Votes
New Jersey,gloucester,DAVID H. COLE,Other,provisional,130,130268
New Jersey,gloucester,DAVID H. COLE,Other,absentee,2038,130268
New Jersey,gloucester,STEVEN FENICHEL,Other,provisional,2,130268
New Jersey,gloucester,STEVEN FENICHEL,Other,absentee,21,130268
New Jersey,gloucester,GABRIEL BRIAN FRANCO,Other,provisional,2,130268
New Jersey,gloucester,GABRIEL BRIAN FRANCO,Other,absentee,15,130268
New Jersey,gloucester,JAMES KEENAN,Other,provisional,2,130268
New Jersey,gloucester,JAMES KEENAN,Other,absentee,16,130268
New Jersey,gloucester,FRANK A. LOBIONDO,Other,provisional,177,130268
New Jersey,gloucester,FRANK A. LOBIONDO,Other,absentee,2874,130268
New Jersey,gloucester,JOHN ORDILLE,Other,provisional,6,130268
New Jersey,gloucester,JOHN ORDILLE,Other,absentee,58,130268
New Jersey,gloucester,MICHAEL BERMAN,Other,provisional,14,130268
New Jersey,gloucester,MICHAEL BERMAN,Other,absentee,94,130268
New Jersey,gloucester,WILLIAM F. SIHR IV,Other,provisional,5,130268
New Jersey,gloucester,WILLIAM F. SIHR IV,Other,absentee,81,130268
New Jersey,gloucester,DONALD W. NORCROSS,Other,provisional,386,130268
New Jersey,gloucester,DONALD W. NORCROSS,Other,absentee,6182,130268
New Jersey,gloucester,BOB PATTERSON,Other,provisional,344,130268
New Jersey,gloucester,BOB PATTERSON,Other,absentee,4365,130268
New Jersey,gloucester,SCOT JOHN TOMASZEWSKI,Other,provisional,18,130268
New Jersey,gloucester,SCOT JOHN TOMASZEWSKI,Other,absentee,226,130268
New Jersey,gloucester,Write in,Other,unknown,63,130268
New Jersey,gloucester,MICHAEL BERMAN,Other,unknown,763,130268
New Jersey,gloucester,WILLIAM F. SIHR IV,Other,unknown,588,130268
New Jersey,gloucester,DONALD W. NORCROSS,Other,unknown,40504,130268
New Jersey,gloucester,BOB PATTERSON,Other,unknown,34167,130268
New Jersey,gloucester,SCOT JOHN TOMASZEWSKI,Other,unknown,1589,130268
New Jersey,gloucester,ERIC BEECHWOOD,Other,unknown,247,130268
New Jersey,gloucester,DAVID H. COLE,Other,unknown,13273,130268
New Jersey,gloucester,STEVEN FENICHEL,Other,unknown,125,130268
New Jersey,gloucester,GABRIEL BRIAN FRANCO,Other,unknown,145,130268
New Jersey,gloucester,JAMES KEENAN,Other,unknown,144,130268
New Jersey,gloucester,FRANK A. LOBIONDO,Other,unknown,21267,130268
New Jersey,gloucester,JOHN ORDILLE,Other,unknown,293,130268
New Jersey,hudson,Personal Choice,Other,provisional,5,170368
New Jersey,hudson,Personal Choice,Other,absentee,17,170368
New Jersey,hudson,Dan Delaney,Libertarian,provisional,83,170368
New Jersey,hudson,Dan Delaney,Libertarian,absentee,176,170368
New Jersey,hudson,Agha Khan,Republican,provisional,509,170368
New Jersey,hudson,Agha Khan,Republican,absentee,1199,170368
New Jersey,hudson,Pablo Olivera,Other,provisional,105,170368
New Jersey,hudson,Pablo Olivera,Other,absentee,60,170368
New Jersey,hudson,Albio Sires,Democratic,provisional,2218,170368
New Jersey,hudson,Albio Sires,Democratic,absentee,4778,170368
New Jersey,hudson,Aaron Walter Fraser,Other,provisional,17,170368
New Jersey,hudson,Aaron Walter Fraser,Other,absentee,15,170368
New Jersey,hudson,Joanne Miller,Other,provisional,45,170368
New Jersey,hudson,Joanne Miller,Other,absentee,38,170368
New Jersey,hudson,Donald M. Payne Jr.,Democratic,provisional,1052,170368
New Jersey,hudson,Donald M. Payne Jr.,Democratic,absentee,1370,170368
New Jersey,hudson,David H. Pinckney,Republican,provisional,127,170368
New Jersey,hudson,David H. Pinckney,Republican,absentee,351,170368
New Jersey,hudson,Personal Choice,Other,unknown,72,170368
New Jersey,hudson,Aaron Walter Fraser,Other,unknown,458,170368
New Jersey,hudson,Joanne Miller,Other,unknown,1120,170368
New Jersey,hudson,Donald M. Payne Jr.,Democratic,unknown,30701,170368
New Jersey,hudson,David H. Pinckney,Republican,unknown,6155,170368
New Jersey,hudson,Dan Delaney,Libertarian,unknown,2631,170368
New Jersey,hudson,Agha Khan,Republican,unknown,21361,170368
New Jersey,hudson,Pablo Olivera,Other,unknown,2362,170368
New Jersey,hudson,Albio Sires,Democratic,unknown,82309,170368
New Jersey,hudson,Jeff Boss,Other,provisional,2,170368
New Jersey,hudson,Jeff Boss,Other,absentee,3,170368
New Jersey,hudson,Hector L. Castillo,Republican,provisional,55,170368
New Jersey,hudson,Hector L. Castillo,Republican,absentee,167,170368
New Jersey,hudson,Bill Pascrell Jr.,Democratic,provisional,121,170368
New Jersey,hudson,Bill Pascrell Jr.,Democratic,absentee,407,170368
New Jersey,hudson,Diego Rivera,Libertarian,provisional,7,170368
New Jersey,hudson,Diego Rivera,Libertarian,absentee,4,170368
New Jersey,hudson,Jeff Boss,Other,unknown,187,170368
New Jersey,hudson,Hector L. Castillo,Republican,unknown,3422,170368
New Jersey,hudson,Bill Pascrell Jr.,Democratic,unknown,6491,170368
New Jersey,hudson,Diego Rivera,Libertarian,unknown,168,170368
New Jersey,hunterdon,Write in,Other,provisional,1,67730
New Jersey,hunterdon,Write in,Other,absentee,22,67730
New Jersey,hunterdon,Arthur T. Haussmann Jr.,Conservative,provisional,1,67730
New Jersey,hunterdon,Arthur T. Haussmann Jr.,Conservative,absentee,238,67730
New Jersey,hunterdon,Peter Jacob,Democratic,provisional,69,67730
New Jersey,hunterdon,Peter Jacob,Democratic,absentee,3509,67730
New Jersey,hunterdon,Leonard Lance,Republican,provisional,145,67730
New Jersey,hunterdon,Leonard Lance,Republican,absentee,4471,67730
New Jersey,hunterdon,Dan O'Neill,Libertarian,provisional,7,67730
New Jersey,hunterdon,Dan O'Neill,Libertarian,absentee,253,67730
New Jersey,hunterdon,Arthur T. Haussmann Jr.,Conservative,unknown,1170,67730
New Jersey,hunterdon,Dan O'Neill,Libertarian,unknown,1867,67730
New Jersey,hunterdon,Peter Jacob,Democratic,unknown,20036,67730
New Jersey,hunterdon,Leonard Lance,Republican,unknown,35913,67730
New Jersey,hunterdon,Write in,Other,unknown,28,67730
New Jersey,mercer,Personal Choice,Other,provisional,1,147153
New Jersey,mercer,Jeremy Marcus,Other,provisional,11,147153
New Jersey,mercer,Lorna Phillipson,Democratic,provisional,173,147153
New Jersey,mercer,Hank Schroeder,Other,provisional,3,147153
New Jersey,mercer,Christopher H. Smith,Republican,provisional,197,147153
New Jersey,mercer,Thomas Fitzpatrick,Other,provisional,16,147153
New Jersey,mercer,Michael R. Bollentin,Other,provisional,6,147153
New Jersey,mercer,Bonnie Watson Coleman,Democratic,provisional,674,147153
New Jersey,mercer,R. Edward Forchion,Other,provisional,42,147153
New Jersey,mercer,Robert Shapiro,Other,provisional,20,147153
New Jersey,mercer,Steven J. Uccio,Republican,provisional,151,147153
New Jersey,mercer,Steven Welzer,Other,provisional,13,147153
New Jersey,mercer,Thomas Fitzpatrick,Other,unknown,897,147153
New Jersey,mercer,Michael R. Bollentin,Other,unknown,411,147153
New Jersey,mercer,Personal Choice,Other,unknown,31,147153
New Jersey,mercer,Bonnie Watson Coleman,Democratic,unknown,62915,147153
New Jersey,mercer,R. Edward Forchion,Other,unknown,1599,147153
New Jersey,mercer,Robert Shapiro,Other,unknown,888,147153
New Jersey,mercer,Steven J. Uccio,Republican,unknown,21998,147153
New Jersey,mercer,Steven Welzer,Other,unknown,796,147153
New Jersey,mercer,Thomas Fitzpatrick,Other,absentee,93,147153
New Jersey,mercer,Michael R. Bollentin,Other,absentee,36,147153
New Jersey,mercer,Bonnie Watson Coleman,Democratic,absentee,7168,147153
New Jersey,mercer,R. Edward Forchion,Other,absentee,185,147153
New Jersey,mercer,Robert Shapiro,Other,absentee,77,147153
New Jersey,mercer,Steven J. Uccio,Republican,absentee,2016,147153
New Jersey,mercer,Steven Welzer,Other,absentee,108,147153
New Jersey,mercer,Personal Choice,Other,absentee,10,147153
New Jersey,mercer,Jeremy Marcus,Other,absentee,61,147153
New Jersey,mercer,Lorna Phillipson,Democratic,absentee,1312,147153
New Jersey,mercer,Hank Schroeder,Other,absentee,36,147153
New Jersey,mercer,Christopher H. Smith,Republican,absentee,2095,147153
New Jersey,mercer,Jeremy Marcus,Other,unknown,415,147153
New Jersey,mercer,Lorna Phillipson,Democratic,unknown,16897,147153
New Jersey,mercer,Hank Schroeder,Other,unknown,106,147153
New Jersey,mercer,Christopher H. Smith,Republican,unknown,25696,147153
New Jersey,middlesex,Rajit B. MALLIAH,Other,unknown,1196,293371
New Jersey,middlesex,"Frank PALLONE, Jr.",Other,unknown,115530,293371
New Jersey,middlesex,Brent SONNEK-SCHMELZ,Other,unknown,50849,293371
New Jersey,middlesex,Judith SHAMY,Other,unknown,1065,293371
New Jersey,middlesex,Michael R. BOLLENTIN,Other,unknown,572,293371
New Jersey,middlesex,Bonnie Watson COLEMAN,Other,unknown,68171,293371
New Jersey,middlesex,Thomas FITZPATRICK,Other,unknown,891,293371
New Jersey,middlesex,R. Edward FORCHION,Other,unknown,2883,293371
New Jersey,middlesex,Robert SHAPIRO,Other,unknown,1319,293371
New Jersey,middlesex,Steven J. UCCIO,Other,unknown,50192,293371
New Jersey,middlesex,Steven WELZER,Other,unknown,703,293371
New Jersey,monmouth,Write in,Other,unknown,83,292885
New Jersey,monmouth,Jeremy MARCUS,Libertarian,unknown,1535,292885
New Jersey,monmouth,Lorna PHILLIPSON,Democratic,unknown,62446,292885
New Jersey,monmouth,Hank SCHROEDER,Nonpartisan,unknown,3838,292885
New Jersey,monmouth,Christopher H. SMITH,Republican,unknown,108703,292885
New Jersey,monmouth,Write in,Other,provisional,3,292885
New Jersey,monmouth,Write in,Other,absentee,24,292885
New Jersey,monmouth,Write in,Other,emergency,0,292885
New Jersey,monmouth,Jeremy MARCUS,Libertarian,provisional,24,292885
New Jersey,monmouth,Jeremy MARCUS,Libertarian,absentee,303,292885
New Jersey,monmouth,Jeremy MARCUS,Libertarian,emergency,0,292885
New Jersey,monmouth,Lorna PHILLIPSON,Democratic,provisional,617,292885
New Jersey,monmouth,Lorna PHILLIPSON,Democratic,absentee,8042,292885
New Jersey,monmouth,Lorna PHILLIPSON,Democratic,emergency,0,292885
New Jersey,monmouth,Hank SCHROEDER,Nonpartisan,provisional,41,292885
New Jersey,monmouth,Hank SCHROEDER,Nonpartisan,absentee,348,292885
New Jersey,monmouth,Hank SCHROEDER,Nonpartisan,emergency,0,292885
New Jersey,monmouth,Christopher H. SMITH,Republican,provisional,903,292885
New Jersey,monmouth,Christopher H. SMITH,Republican,absentee,12250,292885
New Jersey,monmouth,Christopher H. SMITH,Republican,emergency,0,292885
New Jersey,monmouth,Rajit B. MALLIAH,Green,provisional,9,292885
New Jersey,monmouth,Rajit B. MALLIAH,Green,absentee,75,292885
New Jersey,monmouth,Rajit B. MALLIAH,Green,emergency,0,292885
New Jersey,monmouth,"Frank PALLONE, Jr.",Democratic,provisional,620,292885
New Jersey,monmouth,"Frank PALLONE, Jr.",Democratic,absentee,4744,292885
New Jersey,monmouth,"Frank PALLONE, Jr.",Democratic,emergency,0,292885
New Jersey,monmouth,Brent SONNEK-SCHMELZ,Republican,provisional,344,292885
New Jersey,monmouth,Brent SONNEK-SCHMELZ,Republican,absentee,3361,292885
New Jersey,monmouth,Brent SONNEK-SCHMELZ,Republican,emergency,0,292885
New Jersey,monmouth,Judith SHAMY,Libertarian,provisional,13,292885
New Jersey,monmouth,Judith SHAMY,Libertarian,absentee,69,292885
New Jersey,monmouth,Judith SHAMY,Libertarian,emergency,0,292885
New Jersey,monmouth,Rajit B. MALLIAH,Green,unknown,632,292885
New Jersey,monmouth,"Frank PALLONE, Jr.",Democratic,unknown,45931,292885
New Jersey,monmouth,Brent SONNEK-SCHMELZ,Republican,unknown,37354,292885
New Jersey,monmouth,Judith SHAMY,Libertarian,unknown,573,292885
New Jersey,morris,Write in,Other,provisional,0,227738
New Jersey,morris,Write in,Other,absentee,23,227738
New Jersey,morris,Peter Jacob,Democratic,provisional,153,227738
New Jersey,morris,Peter Jacob,Democratic,absentee,1999,227738
New Jersey,morris,Arthur T. Haussmann Junior,Conservative,provisional,1,227738
New Jersey,morris,Arthur T. Haussmann Junior,Conservative,absentee,16,227738
New Jersey,morris,Leonard Lance,Republican,provisional,138,227738
New Jersey,morris,Leonard Lance,Republican,absentee,2177,227738
New Jersey,morris,Dan ONeill,Libertarian,provisional,4,227738
New Jersey,morris,Dan ONeill,Libertarian,absentee,80,227738
New Jersey,morris,Thomas DePasquale,Other,provisional,7,227738
New Jersey,morris,Thomas DePasquale,Other,absentee,164,227738
New Jersey,morris,Rodney P. Frelinghuysen,Republican,provisional,605,227738
New Jersey,morris,Rodney P. Frelinghuysen,Republican,absentee,9006,227738
New Jersey,morris,Jeff Hetrick,Libertarian,provisional,13,227738
New Jersey,morris,Jeff Hetrick,Libertarian,absentee,146,227738
New Jersey,morris,Joseph M. Wenzel,Democratic,provisional,457,227738
New Jersey,morris,Joseph M. Wenzel,Democratic,absentee,6901,227738
New Jersey,morris,Write in,Other,unknown,109,227738
New Jersey,morris,Thomas DePasquale,Other,unknown,1469,227738
New Jersey,morris,Rodney P. Frelinghuysen,Republican,unknown,99616,227738
New Jersey,morris,Jeff Hetrick,Libertarian,unknown,1269,227738
New Jersey,morris,Joseph M. Wenzel,Democratic,unknown,55424,227738
New Jersey,morris,Peter Jacob,Democratic,unknown,19145,227738
New Jersey,morris,Arthur T. Haussmann Junior,Conservative,unknown,195,227738
New Jersey,morris,Leonard Lance,Republican,unknown,27801,227738
New Jersey,morris,Dan ONeill,Libertarian,unknown,820,227738
New Jersey,ocean,Write in,Other,provisional,2,247112
New Jersey,ocean,Write in,Other,absentee,37,247112
New Jersey,ocean,Jeremy MARCUS,Independent,provisional,13,247112
New Jersey,ocean,Jeremy MARCUS,Independent,absentee,90,247112
New Jersey,ocean,Lorna PHILLIPSON,Democratic,provisional,160,247112
New Jersey,ocean,Lorna PHILLIPSON,Democratic,absentee,2348,247112
New Jersey,ocean,Hank SCHROEDER,Independent,provisional,18,247112
New Jersey,ocean,Hank SCHROEDER,Independent,absentee,111,247112
New Jersey,ocean,Christopher H. SMITH,Republican,provisional,447,247112
New Jersey,ocean,Christopher H. SMITH,Republican,absentee,5528,247112
New Jersey,ocean,Write in,Other,unknown,81,247112
New Jersey,ocean,Eric BEECHWOOD,Independent,unknown,78,247112
New Jersey,ocean,David H. COLE,Democratic,unknown,4907,247112
New Jersey,ocean,Steven FENICHEL,Independent,unknown,42,247112
New Jersey,ocean,Gabriel Brian FRANCO,Independent,unknown,66,247112
New Jersey,ocean,James KEENAN,Independent,unknown,309,247112
New Jersey,ocean,Frank A. LoBIONDO,Republican,unknown,11293,247112
New Jersey,ocean,John ORDILLE,Independent,unknown,200,247112
New Jersey,ocean,Eric BEECHWOOD,Independent,provisional,0,247112
New Jersey,ocean,Eric BEECHWOOD,Independent,absentee,8,247112
New Jersey,ocean,David H. COLE,Democratic,provisional,40,247112
New Jersey,ocean,David H. COLE,Democratic,absentee,935,247112
New Jersey,ocean,Steven FENICHEL,Independent,provisional,0,247112
New Jersey,ocean,Steven FENICHEL,Independent,absentee,3,247112
New Jersey,ocean,Gabriel Brian FRANCO,Independent,provisional,1,247112
New Jersey,ocean,Gabriel Brian FRANCO,Independent,absentee,3,247112
New Jersey,ocean,James KEENAN,Independent,provisional,2,247112
New Jersey,ocean,James KEENAN,Independent,absentee,41,247112
New Jersey,ocean,Frank A. LoBIONDO,Republican,provisional,86,247112
New Jersey,ocean,Frank A. LoBIONDO,Republican,absentee,1889,247112
New Jersey,ocean,John ORDILLE,Independent,provisional,3,247112
New Jersey,ocean,John ORDILLE,Independent,absentee,28,247112
New Jersey,ocean,Lawrence W. BERLINSKI JR,Independent,provisional,23,247112
New Jersey,ocean,Lawrence W. BERLINSKI JR,Independent,absentee,337,247112
New Jersey,ocean,Frederick John LaVERGNE,Democratic,provisional,308,247112
New Jersey,ocean,Frederick John LaVERGNE,Democratic,absentee,5125,247112
New Jersey,ocean,Tom MacARTHUR,Republican,provisional,638,247112
New Jersey,ocean,Tom MacARTHUR,Republican,absentee,10393,247112
New Jersey,ocean,Lawrence W. BERLINSKI JR,Independent,unknown,3153,247112
New Jersey,ocean,Frederick John LaVERGNE,Democratic,unknown,36333,247112
New Jersey,ocean,Tom MacARTHUR,Republican,unknown,84116,247112
New Jersey,ocean,Jeremy MARCUS,Independent,unknown,868,247112
New Jersey,ocean,Lorna PHILLIPSON,Democratic,unknown,19537,247112
New Jersey,ocean,Hank SCHROEDER,Independent,unknown,1339,247112
New Jersey,ocean,Christopher H. SMITH,Republican,unknown,56173,247112
New Jersey,passaic,Write in,Other,provisional,3,167453
New Jersey,passaic,Write in,Other,absentee,9,167453
New Jersey,passaic,Thomas DePASQUALE,Independent,provisional,31,167453
New Jersey,passaic,Thomas DePASQUALE,Independent,absentee,219,167453
New Jersey,passaic,Rodney P. FRELINGHUYSEN,Republican,provisional,243,167453
New Jersey,passaic,Rodney P. FRELINGHUYSEN,Republican,absentee,2578,167453
New Jersey,passaic,Jeff HETRICK,Independent,provisional,12,167453
New Jersey,passaic,Jeff HETRICK,Independent,absentee,74,167453
New Jersey,passaic,Joseph M. WENZEL,Democratic,provisional,225,167453
New Jersey,passaic,Joseph M. WENZEL,Democratic,absentee,1961,167453
New Jersey,passaic,Write in,Other,regular,62,167453
New Jersey,passaic,Thomas DePASQUALE,Independent,regular,2037,167453
New Jersey,passaic,Rodney P. FRELINGHUYSEN,Republican,regular,28479,167453
New Jersey,passaic,Jeff HETRICK,Independent,regular,569,167453
New Jersey,passaic,Joseph M. WENZEL,Democratic,regular,18733,167453
New Jersey,passaic,Claudio BELUSIC,Libertarian,regular,346,167453
New Jersey,passaic,Scott GARRETT,Republican,regular,9269,167453
New Jersey,passaic,Joshua S. GOTTHEIMER,Democratic,regular,6814,167453
New Jersey,passaic,Claudio BELUSIC,Libertarian,absentee,36,167453
New Jersey,passaic,Scott GARRETT,Republican,absentee,626,167453
New Jersey,passaic,Joshua S. GOTTHEIMER,Democratic,absentee,580,167453
New Jersey,passaic,Claudio BELUSIC,Libertarian,provisional,5,167453
New Jersey,passaic,Scott GARRETT,Republican,provisional,67,167453
New Jersey,passaic,Joshua S. GOTTHEIMER,Democratic,provisional,55,167453
New Jersey,passaic,Jeff BOSS,Independent,provisional,19,167453
New Jersey,passaic,Jeff BOSS,Independent,absentee,22,167453
New Jersey,passaic,Hector L. CASTILLO,Republican,provisional,444,167453
New Jersey,passaic,Hector L. CASTILLO,Republican,absentee,969,167453
New Jersey,passaic,"Bill PASCRELL, Jr.",Democratic,provisional,2568,167453
New Jersey,passaic,"Bill PASCRELL, Jr.",Democratic,absentee,4007,167453
New Jersey,passaic,Diego RIVERA,Libertarian,provisional,67,167453
New Jersey,passaic,Diego RIVERA,Libertarian,absentee,81,167453
New Jersey,passaic,Jeff BOSS,Independent,regular,752,167453
New Jersey,passaic,Hector L. CASTILLO,Republican,regular,17011,167453
New Jersey,passaic,"Bill PASCRELL, Jr.",Democratic,regular,67615,167453
New Jersey,passaic,Diego RIVERA,Libertarian,regular,865,167453
New Jersey,salem,Write in,Other,regular,39,29138
New Jersey,salem,Eric Beechwood,People's independent progressive,regular,136,29138
New Jersey,salem,David H. Cole,Democratic,regular,8381,29138
New Jersey,salem,Steven Fenichel,Representing the 99%,regular,202,29138
New Jersey,salem,Gabriel Brian Franco,For political revolution,regular,127,29138
New Jersey,salem,James Keenan,Make government work,regular,352,29138
New Jersey,salem,Frank A. LoBiondo,Republican,regular,16991,29138
New Jersey,salem,John Ordille,Libertarian,regular,409,29138
New Jersey,salem,Write in,Other,provisional,1,29138
New Jersey,salem,Write in,Other,absentee,2,29138
New Jersey,salem,Write in,Other,emergency,0,29138
New Jersey,salem,Eric Beechwood,People's independent progressive,provisional,1,29138
New Jersey,salem,Eric Beechwood,People's independent progressive,absentee,5,29138
New Jersey,salem,Eric Beechwood,People's independent progressive,emergency,0,29138
New Jersey,salem,David H. Cole,Democratic,provisional,96,29138
New Jersey,salem,David H. Cole,Democratic,absentee,737,29138
New Jersey,salem,David H. Cole,Democratic,emergency,16,29138
New Jersey,salem,Steven Fenichel,Representing the 99%,provisional,0,29138
New Jersey,salem,Steven Fenichel,Representing the 99%,absentee,13,29138
New Jersey,salem,Steven Fenichel,Representing the 99%,emergency,0,29138
New Jersey,salem,Gabriel Brian Franco,For political revolution,provisional,2,29138
New Jersey,salem,Gabriel Brian Franco,For political revolution,absentee,6,29138
New Jersey,salem,Gabriel Brian Franco,For political revolution,emergency,1,29138
New Jersey,salem,James Keenan,Make government work,provisional,4,29138
New Jersey,salem,James Keenan,Make government work,absentee,21,29138
New Jersey,salem,James Keenan,Make government work,emergency,0,29138
New Jersey,salem,Frank A. LoBiondo,Republican,provisional,110,29138
New Jersey,salem,Frank A. LoBiondo,Republican,absentee,1412,29138
New Jersey,salem,Frank A. LoBiondo,Republican,emergency,38,29138
New Jersey,salem,John Ordille,Libertarian,provisional,3,29138
New Jersey,salem,John Ordille,Libertarian,absentee,32,29138
New Jersey,salem,John Ordille,Libertarian,emergency,1,29138
New Jersey,somerset,Thomas Fitzpatrick,Libertarian,provisional,4,146784
New Jersey,somerset,Thomas Fitzpatrick,Libertarian,absentee,36,146784
New Jersey,somerset,Michael Bollentin,Independent,provisional,5,146784
New Jersey,somerset,Michael Bollentin,Independent,absentee,14,146784
New Jersey,somerset,Bonnie Watson Coleman,Democratic,provisional,217,146784
New Jersey,somerset,Bonnie Watson Coleman,Democratic,absentee,1892,146784
New Jersey,somerset,Edward Forchion,Independent,provisional,29,146784
New Jersey,somerset,Edward Forchion,Independent,absentee,93,146784
New Jersey,somerset,Robert Shapiro,Independent,provisional,9,146784
New Jersey,somerset,Robert Shapiro,Independent,absentee,27,146784
New Jersey,somerset,Steven Uccio,Republican,provisional,87,146784
New Jersey,somerset,Steven Uccio,Republican,absentee,920,146784
New Jersey,somerset,Steven Welzer,Green,provisional,5,146784
New Jersey,somerset,Steven Welzer,Green,absentee,24,146784
New Jersey,somerset,Peter Jacob,Democratic,provisional,357,146784
New Jersey,somerset,Peter Jacob,Democratic,absentee,5801,146784
New Jersey,somerset,Leonard Lance,Republican,provisional,381,146784
New Jersey,somerset,Leonard Lance,Republican,absentee,5765,146784
New Jersey,somerset,Dan O'Neill,Libertarian,provisional,24,146784
New Jersey,somerset,Dan O'Neill,Libertarian,absentee,276,146784
New Jersey,somerset,Thomas Fitzpatrick,Libertarian,unknown,374,146784
New Jersey,somerset,Michael Bollentin,Independent,unknown,129,146784
New Jersey,somerset,Bonnie Watson Coleman,Democratic,unknown,20715,146784
New Jersey,somerset,Edward Forchion,Independent,unknown,1002,146784
New Jersey,somerset,Robert Shapiro,Independent,unknown,338,146784
New Jersey,somerset,Steven Uccio,Republican,unknown,9723,146784
New Jersey,somerset,Steven Welzer,Green,unknown,313,146784
New Jersey,somerset,Peter Jacob,Democratic,unknown,44158,146784
New Jersey,somerset,Leonard Lance,Republican,unknown,53160,146784
New Jersey,somerset,Dan O'Neill,Libertarian,unknown,906,146784
New Jersey,sussex,Write in,Other,unknown,124,73193
New Jersey,sussex,Claudio Belusic,Libertarian,unknown,2173,73193
New Jersey,sussex,Scott Garrett,Republican,unknown,28117,73193
New Jersey,sussex,Joshua S. Gottheimer,Democratic,unknown,17880,73193
New Jersey,sussex,Thomas DePasquale,Financial independence,unknown,813,73193
New Jersey,sussex,Rodney P. Frelinghuysen,Republican,unknown,16155,73193
New Jersey,sussex,Jeff Hetrick,Libertarian,unknown,781,73193
New Jersey,sussex,Joseph M. Wenzel,Democratic,unknown,7150,73193
New Jersey,union,Personal Choice,Other,provisional,5,188132
New Jersey,union,Personal Choice,Other,absentee,16,188132
New Jersey,union,"Arthur T. HAUSSMANN, JR.",Nonpartisan,provisional,5,188132
New Jersey,union,"Arthur T. HAUSSMANN, JR.",Nonpartisan,absentee,65,188132
New Jersey,union,Peter JACOB,Democratic,provisional,281,188132
New Jersey,union,Peter JACOB,Democratic,absentee,4283,188132
New Jersey,union,Leonard LANCE,Republican,provisional,231,188132
New Jersey,union,Leonard LANCE,Republican,absentee,3631,188132
New Jersey,union,Dan O'NEILL,Nonpartisan,provisional,10,188132
New Jersey,union,Dan O'NEILL,Nonpartisan,absentee,64,188132
New Jersey,union,Michael R. BOLLENTIN,Nonpartisan,unknown,130,188132
New Jersey,union,Bonnie WATSON COLEMAN,Democratic,unknown,18056,188132
New Jersey,union,Thomas FITZPATRICK,Nonpartisan,unknown,157,188132
New Jersey,union,R. Edward FORCHION,Nonpartisan,unknown,239,188132
New Jersey,union,Robert SHAPIRO,Nonpartisan,unknown,91,188132
New Jersey,union,Steven J. UCCIO,Republican,unknown,6704,188132
New Jersey,union,Steven WELZER,Nonpartisan,unknown,156,188132
New Jersey,union,Michael R. BOLLENTIN,Nonpartisan,provisional,3,188132
New Jersey,union,Michael R. BOLLENTIN,Nonpartisan,absentee,5,188132
New Jersey,union,Bonnie WATSON COLEMAN,Democratic,provisional,185,188132
New Jersey,union,Bonnie WATSON COLEMAN,Democratic,absentee,1437,188132
New Jersey,union,Thomas FITZPATRICK,Nonpartisan,provisional,1,188132
New Jersey,union,Thomas FITZPATRICK,Nonpartisan,absentee,13,188132
New Jersey,union,R. Edward FORCHION,Nonpartisan,provisional,5,188132
New Jersey,union,R. Edward FORCHION,Nonpartisan,absentee,17,188132
New Jersey,union,Robert SHAPIRO,Nonpartisan,provisional,1,188132
New Jersey,union,Robert SHAPIRO,Nonpartisan,absentee,5,188132
New Jersey,union,Steven J. UCCIO,Republican,provisional,43,188132
New Jersey,union,Steven J. UCCIO,Republican,absentee,573,188132
New Jersey,union,Steven WELZER,Nonpartisan,provisional,2,188132
New Jersey,union,Steven WELZER,Nonpartisan,absentee,15,188132
New Jersey,union,Personal Choice,Other,unknown,47,188132
New Jersey,union,"Arthur T. HAUSSMANN, JR.",Nonpartisan,unknown,715,188132
New Jersey,union,Peter JACOB,Democratic,unknown,37853,188132
New Jersey,union,Leonard LANCE,Republican,unknown,39194,188132
New Jersey,union,Dan O'NEILL,Nonpartisan,unknown,585,188132
New Jersey,union,Dan DELANEY,Nonpartisan,unknown,178,188132
New Jersey,union,Agha KHAN,Republican,unknown,3132,188132
New Jersey,union,Pablo OLIVERA,Nonpartisan,unknown,496,188132
New Jersey,union,Albio SIRES,Democratic,unknown,16001,188132
New Jersey,union,Dan DELANEY,Nonpartisan,provisional,3,188132
New Jersey,union,Dan DELANEY,Nonpartisan,absentee,18,188132
New Jersey,union,Agha KHAN,Republican,provisional,99,188132
New Jersey,union,Agha KHAN,Republican,absentee,232,188132
New Jersey,union,Pablo OLIVERA,Nonpartisan,provisional,24,188132
New Jersey,union,Pablo OLIVERA,Nonpartisan,absentee,37,188132
New Jersey,union,Albio SIRES,Democratic,provisional,683,188132
New Jersey,union,Albio SIRES,Democratic,absentee,2123,188132
New Jersey,union,Aaron Walter FRASER,Nonpartisan,unknown,294,188132
New Jersey,union,Joanne MILLER,Nonpartisan,unknown,680,188132
New Jersey,union,"Donald M. PAYNE, JR.",Democratic,unknown,36453,188132
New Jersey,union,David H. PINCKNEY,Republican,unknown,9636,188132
New Jersey,union,Aaron Walter FRASER,Nonpartisan,provisional,2,188132
New Jersey,union,Aaron Walter FRASER,Nonpartisan,absentee,24,188132
New Jersey,union,Joanne MILLER,Nonpartisan,provisional,7,188132
New Jersey,union,Joanne MILLER,Nonpartisan,absentee,30,188132
New Jersey,union,"Donald M. PAYNE, JR.",Democratic,provisional,438,188132
New Jersey,union,"Donald M. PAYNE, JR.",Democratic,absentee,1931,188132
New Jersey,union,David H. PINCKNEY,Republican,provisional,104,188132
